place_id,name,main_category,phone,website,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code,coordinates,lat,lng,House_number,Street,Ward,District,City,progress,cleaned_street
ChIJoRDLGhwvdTERtlVEbgBmxkA,Vú heo nướng chao/sa tế Kỳ Trân,Nhà hàng bán đồ ăn mang về,,,"967 Trần Xuân Soạn, Tân Hưng, Quận 7, Thành phố Hồ Chí Minh","Tân Hưng, Quận 7",967 Trần Xuân Soạn,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.751506599999999,106.69410699999999",10.751506599999999,106.69410699999999,3,Hẻm 967 Trần Xuân Soạn,Phường Tân Hưng,Quận 7,Hồ Chí Minh,True,Đường Trần Xuân Soạn
ChIJ2abJTtAvdTERv4bb885gyqI,Bún Thịt Nướng Tiểu Cường,Nhà hàng,,,"Unnamed Road, Quận 7, Thành phố Hồ Chí Minh","Tân Thuận Tây, Quận 7",Unnamed Road,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7542353,106.72202639999999",10.7542353,106.72202639999999,,Đường Nguyễn Tất Thành,Phường Tân Thuận Tây,Quận 7,Hồ Chí Minh,True,Đường Nguyễn Tất Thành
ChIJJTYlxjEvdTER5Yj3ky3hEVs,Lẩu mẹt nướng 79k,Nhà hàng,0931 131 546,,"833 Vĩnh Khánh, Phường 10, Quận 4, Thành phố Hồ Chí Minh","Phường 10, Quận 4",833 Vĩnh Khánh,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7608062,106.70430979999999",10.7608062,106.70430979999999,811,Hẻm 232/232 Đường Đoàn Văn Bơ,Phường 10,Quận 4,Hồ Chí Minh,True,Đường Đoàn Văn Bơ
ChIJT-3i6WovdTERY9VvH8jrwEU,BÚN THỊT NƯỚNG 181BIS,Quán ăn nhỏ,,,"527 (số cũ 181bis, Đoàn Văn Bơ, Phường 13, Quận 4, Thành phố Hồ Chí Minh","Phường 13, Quận 4","527 (số cũ 181bis, Đoàn Văn Bơ",Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.759402999999999,106.710269",10.759402999999999,106.710269,525,Hẻm 198/3 Đường Đoàn Văn Bơ,Phường 13,Quận 4,Hồ Chí Minh,True,Đường Đoàn Văn Bơ
ChIJYbvFGbUvdTERa8LHtxA_ps0,Chén trứng nướng Phômai 5k - Bông Tròn,Quán ăn nhỏ,0792 422 702,,"chung cư B5, Đ. 12C, Phường 3, Quận 4, Thành phố Hồ Chí Minh","Phường 3, Quận 4","chung cư B5, Đ. 12C",Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.754608099999999,106.70039969999999",10.754608099999999,106.70039969999999,31,Đường Số 12C,Phường 3,Quận 4,Hồ Chí Minh,True,Đường Số 12C
ChIJAQBCtngvdTERAYUz_pvTIjw,Gà Nướng 77,Quán ăn nhỏ,,,"8 Trần Xuân Soạn, Tân Hưng, Quận 7, Thành phố Hồ Chí Minh","Tân Hưng, Quận 7",8 Trần Xuân Soạn,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.751609,106.69507259999999",10.751609,106.69507259999999,919,Đường Trần Xuân Soạn,Phường Tân Hưng,Quận 7,Hồ Chí Minh,True,Đường Trần Xuân Soạn
ChIJcZEvgG8vdTERJ8BFYjB05OY,Chuối Nếp Lá Dứa Nướng,Nhà hàng,,,"266 Đoàn Văn Bơ, Phường 16, Quận 4, Thành phố Hồ Chí Minh","Phường 16, Quận 4",266 Đoàn Văn Bơ,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.758517,106.7115657",10.758517,106.7115657,646,Đường Đoàn Văn Bơ,Phường 18,Quận 4,Hồ Chí Minh,True,Đường Đoàn Văn Bơ
ChIJ4TME1UMvdTERNI62mEUnF1s,Bò Nầm Nướng Kaka,Nhà hàng,,,"26 Đ. Võ Văn Kiệt, Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh","Phường Nguyễn Thái Bình, Quận 1",26 Đ. Võ Văn Kiệt,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7671131,106.70117549999999",10.7671131,106.70117549999999,26,Đường Võ Văn Kiệt,Phường Nguyễn Thái Bình,Quận 1,Hồ Chí Minh,True,Đường Võ Văn Kiệt
ChIJ_adZAXsvdTER2Guf8y3YQdo,Bún Thịt Nướng 3G,Nhà hàng,0792 540 263,,"Đ. Tôn Thất Thuyết, Phường 16, Quận 4, Thành phố Hồ Chí Minh","Phường 16, Quận 4",Đ. Tôn Thất Thuyết,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7532274,106.71486449999999",10.7532274,106.71486449999999,S14,Đường Tôn Thất Thuyết,Phường 18,Quận 4,Hồ Chí Minh,True,Đường Tôn Thất Thuyết
ChIJIemUErcvdTERfDU9fFHEdE8,Bào Ngư Nướng Anh Sáu,Quán ăn nhỏ,0903 232 344,,"779 Vĩnh Khánh, Phường 10, Quận 4, Thành phố Hồ Chí Minh 70000","Phường 10, Quận 4",779 Vĩnh Khánh,Thành phố Hồ Chí Minh,70000.0,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.761141199999999,106.7058378",10.761141199999999,106.7058378,,Đường Vĩnh Khánh,Phường 10,Quận 4,Hồ Chí Minh,True,Đường Vĩnh Khánh
ChIJfQcVtKwvdTERHb7cBqCJo8U,Quán phương Hàu nướng,Quán ăn nhỏ,,,"448/8 Đ. Trần Hưng Đạo, Phường 2, Quận 5, Thành phố Hồ Chí Minh","Phường 2, Quận 5",448/8 Đ. Trần Hưng Đạo,Thành phố Hồ Chí Minh,,"Quận 5, Thành phố Hồ Chí Minh",VN,"10.7562702,106.6829224",10.7562702,106.6829224,11,Hẻm 450 Trần Hưng Đạo,Phường 2,Quận 5,Hồ Chí Minh,True,Đường Trần Hưng Đạo
ChIJ6yLXo6cvdTERbcVo7-vrgP0,Nướng & Ốc Lô B5,Quán bia,0928 368 228,,"QP32+X6J Phường 3, Quận 4, Thành phố Hồ Chí Minh","Phường 3, Quận 4",QP32+X6J,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.754959,106.700521",10.754959,106.700521,1,Đường Số 12B,Phường 3,Quận 4,Hồ Chí Minh,True,Đường Số 12B
ChIJjbCQV_kvdTERS950ckEZ9sc,Quán Nhậu Ké - Nướng - Lẩu - Hải Sản,Nhà hàng,,,"645 Trần Xuân Soạn, Tân Hưng, Quận 7, Thành phố Hồ Chí Minh","Tân Hưng, Quận 7",645 Trần Xuân Soạn,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7516918,106.7036571",10.7516918,106.7036571,636,Đường Trần Xuân Soạn,Phường Tân Hưng,Quận 7,Hồ Chí Minh,True,Đường Trần Xuân Soạn
ChIJG0zFh8EvdTERBNZ0jlxThRc,BÁNH TRÁNG NƯỚNG HAI CHỊ EM,Nhà hàng ăn nhanh,0924 522 227,,"220 Nguyễn Tất Thành, Phường 13, Quận 4, Thành phố Hồ Chí Minh","Phường 13, Quận 4",220 Nguyễn Tất Thành,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7621086,106.70871919999999",10.7621086,106.70871919999999,,Đường Hẻm 214 Nguyễn Tất Thành,Phường 13,Quận 4,Hồ Chí Minh,True,Đường Nguyễn Tất Thành
ChIJ70NUgWwvdTERZlITvOaPvok,Nướng Ngói Ti Ti,Nhà hàng,,,"57 Vĩnh Khánh, Phường 8, Quận 4, Thành phố Hồ Chí Minh","Phường 8, Quận 4",57 Vĩnh Khánh,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.761567399999999,106.70254399999999",10.761567399999999,106.70254399999999,374,Đường Vĩnh Khánh,Phường 8,Quận 4,Hồ Chí Minh,True,Đường Vĩnh Khánh
ChIJVyMv4rovdTERYXkSCxCRw7Q,cô út nướng,Món nướng,0939 567 398,,"24 Vĩnh Khánh, P.10, Quận 4, Thành phố Hồ Chí Minh 70000","P.10, Quận 4",24 Vĩnh Khánh,Thành phố Hồ Chí Minh,70000.0,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7605443,106.70672619999999",10.7605443,106.70672619999999,86/17,Đường Vĩnh Khánh,Phường 10,Quận 4,Hồ Chí Minh,True,Đường Vĩnh Khánh
ChIJGV5xmG8vdTERQKMkdAVvSyc,Bánh mì bò nướng Hoàng diệu q4,Nhà hàng món nướng,0908 978 711,,"207 Đ. Hoàng Diệu, Phường 9, Quận 4, Thành phố Hồ Chí Minh","Phường 9, Quận 4",207 Đ. Hoàng Diệu,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7625362,106.7028686",10.7625362,106.7028686,,Đường Hoàng Diệu,Phường 8,Quận 4,Hồ Chí Minh,True,Đường Hoàng Diệu
ChIJ1w9oibQvdTERhvSa0yyRwAU,Bắp Nướng Thanh Lịch,Quán ăn nhỏ,0909 259 044,,"243/7 Đ. Hoàng Diệu, Phường 6, Quận 4, Thành phố Hồ Chí Minh","Phường 6, Quận 4",243/7 Đ. Hoàng Diệu,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.760895999999999,106.70101199999999",10.760895999999999,106.70101199999999,7,Hẻm 129F/22/2M Bến Vân Đồn,Phường 6,Quận 4,Hồ Chí Minh,True,Hẻm 129F/22/2M Bến Vân Đồn
ChIJq7dNhlQvdTERdsXDKM_0c3Q,Bún thịt nướng Gia Lạc,Quán ăn nhỏ,0765 118 220,,"QP63+9PF Hẻm 232 Đoàn Văn Bơ, Phường 10, Quận 4, Thành phố Hồ Chí Minh","Phường 10, Quận 4","QP63+9PF, Hẻm 232 Đoàn Văn Bơ",Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.760946599999999,106.70430479999999",10.760946599999999,106.70430479999999,97,Hẻm 232/232 Đường Đoàn Văn Bơ,Phường 10,Quận 4,Hồ Chí Minh,True,Đường Đoàn Văn Bơ
ChIJRzugxlEvdTER4KLuOLYk2jg,Vú Heo Nướng Tiến Lên,Nhà hàng,0932 516 654,,"89 Vĩnh Khánh, Phường 10, Quận 4, Thành phố Hồ Chí Minh","Phường 10, Quận 4",89 Vĩnh Khánh,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7605305,106.707188",10.7605305,106.707188,86/1B,Đường Vĩnh Khánh,Phường 10,Quận 4,Hồ Chí Minh,True,Đường Vĩnh Khánh
ChIJM3Ub1RMvdTERLzqnRQD4KW0,Ốc Lẩu Nướng Xô Zô Quán,Nhà hàng,,,"Cô Giang, Quận 1, Thành phố Hồ Chí Minh","Cô Giang, Quận 1",,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.759983499999999,106.6939475",10.759983499999999,106.6939475,,Đường Hồ Hảo Hớn,Phường Cô Giang,Quận 1,Hồ Chí Minh,True,Đường Hồ Hảo Hớn
ChIJsRCcr18vdTERvM1UemNfCJo,Đồ Nướng Tứ Bảo,Món nướng,0945 357 878,,"44/1x, Đ. Tôn Thất Thuyết, Phường 3, Quận 4, Thành phố Hồ Chí Minh","Phường 3, Quận 4","44/1x, Đ. Tôn Thất Thuyết",Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.752985899999999,106.699944",10.752985899999999,106.699944,200C,Đường Tôn Thất Thuyết,Phường 3,Quận 4,Hồ Chí Minh,True,Đường Tôn Thất Thuyết
ChIJw9DHvoYpdTERAJpkpk8y_GA,Bún thịt nướng AnnaBell,Quán ăn nhỏ,0764 301 996,,"lô C chung cư, Đ. Tôn Thất Thuyết, phường 4, Quận 4, Thành phố Hồ Chí Minh","phường 4, Quận 4","lô C chung cư, Đ. Tôn Thất Thuyết",Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7543788,106.69195339999999",10.7543788,106.69195339999999,79/M1,Đường Tôn Thất Thuyết,Phường 1,Quận 4,Hồ Chí Minh,True,Đường Tôn Thất Thuyết
ChIJzX6eGj4vdTERYR3KtccEhd8,Bún thịt nướng Linh,Quán ăn nhỏ,,,"288 Đ. Tôn Thất Thuyết, Phường 1, Quận 4, Thành phố Hồ Chí Minh","Phường 1, Quận 4",288 Đ. Tôn Thất Thuyết,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.753174999999999,106.69518199999999",10.753174999999999,106.69518199999999,,Đường Nguyễn Khoái,Phường 1,Quận 4,Hồ Chí Minh,True,Đường Nguyễn Khoái
ChIJ5UsW4QUvdTERA-p06cw0VwI,Quán Lẩu Nướng A Bàng,Quán bia,0903 767 385,,"295, Thành phố Hồ Chí Minh","Phường 15, Quận 4",295,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7552525,106.7058864",10.7552525,106.7058864,295,Đường Tôn Đản,Phường 4,Quận 4,Hồ Chí Minh,True,Đường Tôn Đản
ChIJm-g4YW8vdTERpqUKK0G7EgU,Bò Lá Lốt & Bún Thịt Nướng,Nhà hàng món thịt,,,"32 Xóm Chiếu, Phường 16, Quận 4, Thành phố Hồ Chí Minh","Phường 16, Quận 4",32 Xóm Chiếu,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.755797,106.709727",10.755797,106.709727,54E,Hẻm B159 Xóm Chiếu,Phường 16,Quận 4,Hồ Chí Minh,True,Hẻm B159 Xóm Chiếu
ChIJG7HK3ycvdTERUCsDz0FI_5M,Phở SOL - Q4 (Phở & Các Món Ngon Từ Phở),Nhà hàng phở,0899 304 545,https://m.facebook.com/phothinbysol/,"45 Nguyễn Trường Tộ, Phường 12, Quận 4, Thành phố Hồ Chí Minh","Phường 12, Quận 4",45 Nguyễn Trường Tộ,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7653152,106.7050254",10.7653152,106.7050254,,Đường Nguyễn Trường Tộ,Phường 13,Quận 4,Hồ Chí Minh,True,Đường Nguyễn Trường Tộ
ChIJVxFJLRMvdTER5vaO7HsSX1c,Quán Phở Lựa,Nhà hàng phở,,https://www.foody.vn/ho-chi-minh/pho-lua,"107 Tân Vĩnh, Phường 6, Quận 4, Thành phố Hồ Chí Minh","Phường 6, Quận 4",107 Tân Vĩnh,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7598948,106.6998461",10.7598948,106.6998461,1,Đường Số 12A,Phường 6,Quận 4,Hồ Chí Minh,True,Đường Số 12A
ChIJR_pHVXovdTERlZNf0ajjUsg,Phở Trang Lê Quốc Hưng,Nhà hàng phở,0382 766 966,https://www.photrang.vn/,"41 Lê Quốc Hưng, Phường 13, Quận 4, Thành phố Hồ Chí Minh 70000","Phường 13, Quận 4",41 Lê Quốc Hưng,Thành phố Hồ Chí Minh,70000.0,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.765424099999999,106.70290639999999",10.765424099999999,106.70290639999999,45,Hẻm 26F Đường Lê Quốc Hưng,Phường 13,Quận 4,Hồ Chí Minh,True,Đường Lê Quốc Hưng
ChIJe2cRBBIvdTERIKH9v58_PJc,Phở Khoa Thu,Nhà hàng phở,,https://www.foody.vn/ho-chi-minh/pho-khoa-thu,"Hẻm 144 Nguyễn Khoái, Phường 2, Quận 4, Thành phố Hồ Chí Minh","Phường 2, Quận 4",Hẻm 144 Nguyễn Khoái,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.756675699999999,106.69360759999999",10.756675699999999,106.69360759999999,140,Đường Nguyễn Khoái,Phường 2,Quận 4,Hồ Chí Minh,True,Đường Nguyễn Khoái
ChIJ-9bLVTAvdTERekkOmrgcii4,Phở Hiền,Nhà hàng phở,,https://www.facebook.com/phohienquan4/,"R38 Nguyễn Hữu Hào, P.8, Quận 4, Thành phố Hồ Chí Minh 754000","P.8, Quận 4",R38 Nguyễn Hữu Hào,Thành phố Hồ Chí Minh,754000.0,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7610095,106.70152879999999",10.7610095,106.70152879999999,R38,Đường Cư Xá Vĩnh Hội,Phường 8,Quận 4,Hồ Chí Minh,True,Đường Cư Xá Vĩnh Hội
ChIJ_dk9Wb4vdTER10K1HakzWW4,PHỞ HUY 67 | PHỞ NGON QUẬN 4,Quán ăn nhỏ,0934 453 399,http://phohuy67.com/,"79 Nguyễn Trường Tộ, Phường 12, Quận 4, Thành phố Hồ Chí Minh","Phường 12, Quận 4",79 Nguyễn Trường Tộ,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.764717,106.705202",10.764717,106.705202,73,Hẻm 65 Đường Nguyễn Trường Tộ,Phường 13,Quận 4,Hồ Chí Minh,True,Đường Nguyễn Trường Tộ
ChIJedJ8MmovdTERM40YdVhcv9M,Phở Bắc,Nhà hàng phở,,https://www.foody.vn/ho-chi-minh/pho-bac,"92 Nguyễn Trường Tộ, Phường 12, Quận 4, Thành phố Hồ Chí Minh","Phường 12, Quận 4",92 Nguyễn Trường Tộ,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7645764,106.70498529999999",10.7645764,106.70498529999999,100,Đường Nguyễn Trường Tộ,Phường 13,Quận 4,Hồ Chí Minh,True,Đường Nguyễn Trường Tộ
ChIJ6Um6_XEvdTERo87KmgN5-Go,Phở Mùi 261 Tôn Đản,Nhà hàng phở,0932 718 587,,"261 Tôn Đản, Phường 15, Quận 4, Thành phố Hồ Chí Minh 700000","Phường 15, Quận 4",261 Tôn Đản,Thành phố Hồ Chí Minh,700000.0,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7559949,106.70605839999999",10.7559949,106.70605839999999,26BIS,Đường Tôn Đản,Phường 4,Quận 4,Hồ Chí Minh,True,Đường Tôn Đản
ChIJcboYMmovdTERsRkmDX_jQxE,Phở Hồng,Nhà hàng phở,0933 386 168,,"69 Nguyễn Trường Tộ, 12, Quận 4 12, Quận 4, Thành phố Hồ Chí Minh","Phường 13, Quận 4","69 Nguyễn Trường Tộ, 12, Quận 4 12",Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7649332,106.70522539999999",10.7649332,106.70522539999999,,Hẻm 65 Đường Nguyễn Trường Tộ,Phường 13,Quận 4,Hồ Chí Minh,True,Đường Nguyễn Trường Tộ
ChIJtQB6MW0vdTERIxfqIP9Cdm8,Phở Phong Cách,Nhà hàng Việt Nam,028 3826 7183,,"107 Số 45, Phường 5, Quận 4, Thành phố Hồ Chí Minh","Phường 5, Quận 4",107 Số 45,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7595379,106.6991401",10.7595379,106.6991401,101,Đường Số 45,Phường 6,Quận 4,Hồ Chí Minh,True,Đường Số 45
ChIJcy0WBG4vdTERpddRZjCZMho,Quán Phở Mùi 241,Nhà hàng phở,0933 300 410,,"241 Tôn Đản, Phường 15, Quận 4, Thành phố Hồ Chí Minh","Phường 15, Quận 4",241 Tôn Đản,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.756666599999999,106.7062361",10.756666599999999,106.7062361,239,Đường Tôn Đản,Phường 15,Quận 4,Hồ Chí Minh,True,Đường Tôn Đản
ChIJwyYNe4EvdTERaZ8ViGIcGPU,Phở gia truyền Nam Định,Quán ăn nhỏ,0918 788 142,,"140B Đ. Nguyễn Cư Trinh, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh","Phường Nguyễn Cư Trinh, Quận 1",140B Đ. Nguyễn Cư Trinh,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.763669799999999,106.6890646",10.763669799999999,106.6890646,,Đường Nguyễn Cư Trinh,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Cư Trinh
ChIJA810--YvdTERDcmS-KOjbcU,Phở Bò Đan Phượng-CN3,Nhà hàng,,,"46 lô I cư xá vĩnh hội, Phường 6, Quận 4, Thành phố Hồ Chí Minh","Phường 6, Quận 4",46 lô I cư xá vĩnh hội,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.761416599999999,106.69896729999999",10.761416599999999,106.69896729999999,I46,Đường 50,Phường 6,Quận 4,Hồ Chí Minh,True,Đường 50
ChIJhzjDBnMvdTERBafrx0-xpSY,Phở CâySung,Nhà hàng phở,,,"184c Đ. Tôn Thất Thuyết, Phường 4, Quận 4, Thành phố Hồ Chí Minh","Phường 4, Quận 4",184c Đ. Tôn Thất Thuyết,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.753269999999999,106.702524",10.753269999999999,106.702524,184A,Đường Tôn Thất Thuyết,Phường 4,Quận 4,Hồ Chí Minh,True,Đường Tôn Thất Thuyết
ChIJZaJrLEIvdTER_OcZhqd887M,Phở Mai,Nhà hàng,,,"QP42+HXW Tân Vĩnh, Phường 4, Quận 4, Thành phố Hồ Chí Minh","Phường 4, Quận 4","QP42+HXW, Tân Vĩnh",Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7564973,106.70246",10.7564973,106.70246,6,Đường Số 11,Phường 4,Quận 4,Hồ Chí Minh,True,Đường Số 11
ChIJMWEYwm8vdTERJAUKLJOAAZk,PHỞ HỒNG,Nhà hàng,028 3826 0374,,"149 Xóm Chiếu, Phường 16, Quận 4, Thành phố Hồ Chí Minh 700000","Phường 16, Quận 4",149 Xóm Chiếu,Thành phố Hồ Chí Minh,700000.0,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7568924,106.7101205",10.7568924,106.7101205,145,Đường Xóm Chiếu,Phường 16,Quận 4,Hồ Chí Minh,True,Đường Xóm Chiếu
ChIJrcf1rmQvdTERqzmz97S4Uu4,Phở Lựa,Nhà hàng phở,,,"A53 Nguyễn Thần Hiến, Phường 18, Quận 4, Thành phố Hồ Chí Minh","Phường 18, Quận 4",A53 Nguyễn Thần Hiến,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.755898499999999,106.717101",10.755898499999999,106.717101,53,Hẻm A51 Nguyễn Thần Hiến,Phường 18,Quận 4,Hồ Chí Minh,True,Hẻm A51 Nguyễn Thần Hiến
ChIJk9dbqgkvdTER4tdfl1rqjUE,Phở Minh Loan,Nhà hàng phở,,,"5 Đ. Số 41, Phường 5, Quận 4, Thành phố Hồ Chí Minh","Phường 5, Quận 4",5 Đ. Số 41,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7583146,106.69993939999999",10.7583146,106.69993939999999,306,Đường Số 45,Phường 6,Quận 4,Hồ Chí Minh,True,Đường Số 45
ChIJpaJGA5svdTERKUOVx5W2-DU,Phở Lê (chi nhánh 2),Quán ăn nhỏ,0903 399 863,,"280 Đ. Cô Bắc, Phường Cô Giang, Quận 1, Thành phố Hồ Chí Minh","Phường Cô Giang, Quận 1",280 Đ. Cô Bắc,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.762901999999999,106.69221399999999",10.762901999999999,106.69221399999999,284,Đường Cô Bắc,Phường Cô Giang,Quận 1,Hồ Chí Minh,True,Đường Cô Bắc
ChIJyRgjZW4vdTERJrdpmzyuEm4,Quán Phở Mùi,Nhà hàng phở,028 3940 7836,,"147 Tôn Đản, Phường 14, Quận 4, Thành phố Hồ Chí Minh","Phường 14, Quận 4",147 Tôn Đản,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.758455,106.7067919",10.758455,106.7067919,143,Đường Tôn Đản,Phường 8,Quận 4,Hồ Chí Minh,True,Đường Tôn Đản
ChIJbUW2qjEvdTERnYgsVDTZH84,Phở Hằng,Quán ăn nhỏ,,,"QP65+W6X Phường 13, Quận 4, Thành phố Hồ Chí Minh","Phường 13, Quận 4",QP65+W6X,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7623599,106.7081018",10.7623599,106.7081018,8,Đường Tôn Đản,Phường 13,Quận 4,Hồ Chí Minh,True,Đường Tôn Đản
ChIJVZjYx18vdTERGGuKRWF5iqw,"Phở, hủ tiếu bò kho",Nhà hàng,,,"184C Đ. Tôn Thất Thuyết, Phường 4, Quận 4, Thành phố Hồ Chí Minh","Phường 4, Quận 4",184C Đ. Tôn Thất Thuyết,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7532715,106.7025517",10.7532715,106.7025517,184A,Đường Tôn Thất Thuyết,Phường 4,Quận 4,Hồ Chí Minh,True,Đường Tôn Thất Thuyết
ChIJN5zDMN8vdTERtGgy_xq1JV0,Phở Ngọc Diệp,Quán ăn nhỏ,0933 355 137,,"33 Lê Thạch, Phường 12, Quận 4, Thành phố Hồ Chí Minh","Phường 12, Quận 4",33 Lê Thạch,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.763962,106.706206",10.763962,106.706206,21,Đường Lê Thạch,Phường 13,Quận 4,Hồ Chí Minh,True,Đường Lê Thạch
ChIJMXCzgYcldTERAJFCLdnOx-E,Phở Bắc Hải,Nhà hàng,,,"Tân Thuận Tây, Quận 7, Thành phố Hồ Chí Minh","Tân Thuận Tây, Quận 7",,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7525488,106.72366389999999",10.7525488,106.72366389999999,,Đường Nguyễn Văn Linh,Phường Tân Thuận Tây,Quận 7,Hồ Chí Minh,True,Đường Nguyễn Văn Linh
